original_text,english_text
"Actualmente la DGSC (Direccion General de Servicio Civil) cuenta con: 1) El Sistema para la Gestión de Recursos Humanos (SAGETH) en el cual se mantiene el registro de elegibles por parte del Área de Reclutamiento y Selección de Personal de esta DG, que permite a las instituciones amparados al Régimen de Servicio Civil (RSC), gestionar los puestos vacantes para su ocupación y el respectivo registro, entre otras acciones. 2) Sistema Normativo que se encuentra alojado en la página web institucional: www.dgsc.go.cr, en el cual se encuentra la normativa vigente que rige la gestión de recursos humanos, esta herramienta permite a los jefes de recursos humanos, consultar la norma vigente de divesos temas. 3) Por medio de Hacienda Digital se digitalizó los expedientes personales y de reconocimiento del incentivo carrera profesional de las personas servidoras de la DGSC, se está a la espera de la capacitación y acceso del sistema de parte de la empresa contratada por el Ministerio de Hacienda. 4) En la página de la DGSC, se mantiene un campus virtual administrado por el Centro de Capacitación y Desarrollo (CECADES), el cual permite que el personal del Régimen de Servicio Civil se capacite en diversos temas. 5) La Plataforma de Empleo Público, que permite la gestión del empleo público, además de un registro centralizado de información estadística cualitativa y cuantitativa, de conformidad con los términos y alcances del artículo 12 de la Ley Marco de Empleo Público. 6) El Sistema del Centro de Información Documental (CIDSECI), aloja información relacionada con criterios, resoluciones, estudios, entre otros, elaborados por personal de la DGSC, a lo largo de los años, este sistema puede ser consultado en nuestro sitio web. 7) Se maneja un porcentaje importante de documentos firmados digitalmente a nivel institucional, lo que agiliza la atención de consultas para la gestión de recursos humanos, así como la facilidad de consulta y almacenamiento de la información. Cabe indicar que en el RSC se ut","The DGSC (General Directorate of Civil Service) currently has: 1) The Human Resource Management System (SAGETH), which keeps the registry of eligible candidates managed by this DG's Recruitment and Selection Area, allowing institutions covered by the Civil Service Regime (RSC) to manage vacant positions and the corresponding registration, among other actions. 2) A Regulatory System hosted on the institutional website www.dgsc.go.cr, containing the regulations currently governing human resource management; this tool lets HR heads consult current rules on various topics. 3) Through Hacienda Digital, personnel files and records of the professional-career incentive for DGSC civil servants have been digitized; training and system access from the company contracted by the Ministry of Finance are still pending. 4) The DGSC website hosts a virtual campus run by the Training and Development Center (CECADES), which lets Civil Service Regime staff train on various topics. 5) The Public Employment Platform, which enables public-employment management as well as a centralized registry of qualitative and quantitative statistical information, in accordance with Article 12 of the Framework Law on Public Employment. 6) The Documentation Information Center System (CIDSECI), which hosts information related to criteria, rulings, and studies produced by DGSC staff over the years; this system can be consulted on our website. 7) A significant share of documents are digitally signed at the institutional level, which speeds up handling of HR management inquiries and makes it easier to consult and store information. It should be noted that within the RSC it is us..."
Actualmente la generación de análisis de datos radican solamente de las unidades especializadas del Organismo Ejecutivo.,"Currently, the generation of data analysis rests solely with the specialized units of the Executive Branch."
"Actualmente se cuenta con el portal de datos abiertos, donde se presenta información de registros administrativos de diferentes instituciones del sector público. El Ministerio del Trabajo cuenta con el siguiente portal web: https://sut.trabajo.gob.ec/mrl/contenido/indicadores.xhtml",There is currently an open data portal presenting information on administrative records from different public-sector institutions. The Ministry of Labor has the following web portal: https://sut.trabajo.gob.ec/mrl/contenido/indicadores.xhtml
"Actualmente se desarrollan diversos Proyectos; los cuales establecen Convenios; Académicos, Organizaciones Multilaterales para los Análisis de Datos.  Proyecto de Apoyo a la Transformación Digital de la Administración Tributaria (PATDAT-BID)","Various Projects are currently underway, establishing Academic Agreements and agreements with Multilateral Organizations for Data Analysis. Support Project for the Digital Transformation of Tax Administration (PATDAT-BID)"
Actualmente tiene fortalezas en el tema presupuestal pero hace falta la inclusión de otros procesos de Finanzas Publicas,"It currently has strengths on the budget side, but other Public Finance processes still need to be incorporated."
"Ad hoc initiatives have been led such as the Data 101 course mentioned. However, there is no established capacity building plan to develop skills specifically on data analytics.","Ad hoc initiatives have been led such as the Data 101 course mentioned. However, there is no established capacity building plan to develop skills specifically on data analytics."
"Además de los cursos y eventos como dentro del Maraton de datos (https://www.gub.uy/maraton-datos), como mas importantes el Festival de datos 2023 (https://www.gub.uy/comunicacion/calendario-actividades/festival-de-datos) y el ABRELATAM/CONDATOS (https://www.gub.uy/agencia-gobierno-electronico-sociedad-informacion-conocimiento/politicas-y-gestion/abrelatam-condatos), también se está trabajando en la Estrategia Nacional de Datos (https://www.gub.uy/agencia-gobierno-electronico-sociedad-informacion-conocimiento/comunicacion/publicaciones/revision-estrategia-nacional-inteligencia-artificial-elaboracion). También están los eventos de Semana de la Inteligencia Artificial de Ceibal (https://ceibal.edu.uy/institucional/articulos/semana-de-la-inteligencia-artificial-2023-del-23-al-27-de-octubre/).   Se ha implementado el SQUAD de datos, equipo multidisciplinario en ciencia de datos compuesto por diferentes proveedores de los cuales se hace uso para consultorias en investigaciones y desarrollo, de acuerdo a las necesidades de los organismos del estado.","In addition to courses and events such as the Data Marathon (https://www.gub.uy/maraton-datos), most notably the 2023 Data Festival (https://www.gub.uy/comunicacion/calendario-actividades/festival-de-datos) and ABRELATAM/CONDATOS (https://www.gub.uy/agencia-gobierno-electronico-sociedad-informacion-conocimiento/politicas-y-gestion/abrelatam-condatos), work is also underway on the National Data Strategy (https://www.gub.uy/agencia-gobierno-electronico-sociedad-informacion-conocimiento/comunicacion/publicaciones/revision-estrategia-nacional-inteligencia-artificial-elaboracion). There are also events such as Ceibal's Artificial Intelligence Week (https://ceibal.edu.uy/institucional/articulos/semana-de-la-inteligencia-artificial-2023-del-23-al-27-de-octubre/). A data SQUAD has been set up -- a multidisciplinary data-science team made up of different providers -- used for consulting on research and development according to the needs of government agencies."
Agencia de Contrataciones Públicas entendida como la Dirección de Contratación Pública Agencia de Auditoría entendida como la Contraloría General de la República y la Auditoría Interna. Unidad de Contrataciones entendidas como las proveedurías entidades contratantes,Public Procurement Agency understood as the Public Procurement Directorate. Audit Agency understood as the Office of the Comptroller General of the Republic and Internal Audit. Procurement Unit understood as the purchasing offices of the contracting entities.
"Agregar devoluciones, fraccionamiento, comercio exterior, insumos químicos","Add refunds, installment payments, foreign trade, chemical inputs"
"All vaccines are recorded in the Belize Health Information system. The Belize Health Information System(BHIS) lacks an integrated analytical component, although it captures data elements. As stated in answers","All vaccines are recorded in the Belize Health Information system. The Belize Health Information System (BHIS) lacks an integrated analytical component, although it captures data elements. As stated in answers"
"Although the Government of Jamaica recognizes the significance of data analytics, there is presently no specific career(s) in Government that was designed as such.","Although the Government of Jamaica recognizes the significance of data analytics, there is presently no specific career(s) in Government that was designed as such."
"Anualmente el Ministerio de Educación del Ecuador realiza el inventario estadístico, donde se registra las fuentes de información de cada proceso.","Every year the Ministry of Education of Ecuador carries out a statistical inventory, recording the information sources for each process."
At present these are no specific assessments geared specifically towards analytical skills of public servants.,At present there are no specific assessments geared specifically towards analytical skills of public servants.
At this time the SCD does not have a dedicated officer or Team responsible for producing products.  Requests for specific information are submitted to the Project IhRIS Unit to generate the required information.,At this time the SCD does not have a dedicated officer or Team responsible for producing products.  Requests for specific information are submitted to the Project IhRIS Unit to generate the required information.
"Aunque no existe un un inventario, se cuenta con la información si es requerida por alguna entidad.","Although there is no inventory, the information is available if requested by an entity."
"Aunque no existe una métrica estandarizada, se cuenta con la información si es requerida por alguna entidad.","Although there is no standardized metric, the information is available if requested by an entity."
Budget allocation and expenditure is also tracked utilizing the HMIS.,Budget allocation and expenditure is also tracked utilizing the HMIS.
"Cada módulo cuenta con una clave de acceso o contraseña que permite a los usuarios acceder a los aplicativos para confirmar la identidad del usuario y registrar los movimientos que realizan en la herramienta. Adjunto captura de pantalla del inicio de cada módulo, según en respuesta que antecede.","Each module has an access key or password that lets users log into the applications, confirm the user's identity, and record the actions they carry out in the tool. Attached is a screenshot of the login screen for each module, as referenced in the previous answer."
Campaña de vacunación:  https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2Fd4462173-45d4-446d-8ec8-e32f1d60046f&sectionIndex=1&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false Egresos hospitalarios:  https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F23138671-c0be-479a-8e9d-52850e584251&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false Estadísticas de mortalidad:  https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F4013de47-a3c2-47b8-8547-075525e4f819&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false Cuenta pública:  https://www.minsal.cl/wp-content/uploads/2023/06/Presentacion-Cuenta-Publica-Minsal-2022.pdf Evaluación de políticas: https://repositoriodeis.minsal.cl/ContenidoSitioWeb2020/EstandaresNormativa/impactos-del-covid-19-en-la-mortalidad-de-chile-durante-2020.pdf Diseño de políticas: Impacto Nirsevimab - ISCI - 28-12-23.pdf,Vaccination campaign: https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2Fd4462173-45d4-446d-8ec8-e32f1d60046f&sectionIndex=1&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false Hospital discharges: https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F23138671-c0be-479a-8e9d-52850e584251&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false Mortality statistics: https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F4013de47-a3c2-47b8-8547-075525e4f819&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false Public account: https://www.minsal.cl/wp-content/uploads/2023/06/Presentacion-Cuenta-Publica-Minsal-2022.pdf Policy evaluation: https://repositoriodeis.minsal.cl/ContenidoSitioWeb2020/EstandaresNormativa/impactos-del-covid-19-en-la-mortalidad-de-chile-durante-2020.pdf Policy design: Nirsevimab Impact - ISCI - 28-12-23.pdf
Catalogo de datos – Fichas técnicas.,Data catalog -- Technical data sheets.
"Chilecompra participa de las iniciativas y planes de Gobierno Abierto  https://www.ogp.gob.cl/ El sitio de datos abiertos (datos-abiertos.chilecompra.cl ) se ha construido participativamente, y con la ayuda de Gobierno abierto. Dicha ayuda incluye elementos de difusión. El sitio de datos abiertos (datos-abiertos.chilecompra.cl ) forma parte del 6° plan de gobierno abierto, el que define compromisos que pueden ser revisados en el siguiente enlace: https://www.ogp.gob.cl/wp-content/uploads/2024/01/6to-Plan-de-Accion-de-Estado-Abierto-2023-2027-2.pdf.","Chilecompra takes part in Open Government initiatives and plans https://www.ogp.gob.cl/ The open data site (datos-abiertos.chilecompra.cl) was built participatively, with support from Open Government. That support includes outreach/communication elements. The open data site (datos-abiertos.chilecompra.cl) is part of the 6th Open Government Action Plan, whose commitments can be reviewed at the following link: https://www.ogp.gob.cl/wp-content/uploads/2024/01/6to-Plan-de-Accion-de-Estado-Abierto-2023-2027-2.pdf."
"Como se explicó, a nivel de Gobierno, no existe la posibilidad de acceder a lo que a nuestro entender es el SIG de Impuestos. No hay una capa para usuarios que no pertenezcan a la organización.","As explained, at the government level there is no way to access what we understand to be the Tax MIS. There is no layer for users outside the organization."
"Comunicación interna institucional, página web institucional Plataforma contratación pública en cifras:  https://portal.compraspublicas.gob.ec/sercop/publicaciones/ Canales externos: Faccebook, instagram, twiter (x)","Internal institutional communication, institutional website. Public procurement figures platform: https://portal.compraspublicas.gob.ec/sercop/publicaciones/ External channels: Facebook, Instagram, Twitter (X)"
"Con base a lo normado en el Decreto número 101-97 del Congreso de la República de Guatemala, Ley Orgánica del Presupuesto, en el Artículo 42 Bis indica que, todas las entidades del Sector Público que ejecuten fondos públicos, están obligados a usar los Sistemas Integrados de Administración Financiera vigentes.  https://www.minfin.gob.gt/images/downloads/leyes_presupuesto/leyes_reglamentos/decreto101-97.pdf","Based on Decree No. 101-97 of the Congress of the Republic of Guatemala, the Organic Budget Law, Article 42 Bis states that all public-sector entities executing public funds are required to use the current Integrated Financial Administration Systems.  https://www.minfin.gob.gt/images/downloads/leyes_presupuesto/leyes_reglamentos/decreto101-97.pdf"
